name,mass (g),year,lat,long
Meteorite Hills 01277,54.6,2001,-79.68333,159.75
Meteorite Hills 01245,54.7,2001,-79.68333,159.75
Meteorite Hills 01112,54.9,2001,-79.68333,159.75
Dhofar 573,55,2001,18.70173,54.36642
Dhofar 800,55.88,2001,19.06252,54.55048
Dhofar 569,56,2001,18.7095,54.54132
Dhofar 799,56.11,2001,19.0704,54.53838
Dar al Gani 995,56.12,2001,27.1725,16.38617
Meteorite Hills 01114,56.2,2001,-79.68333,159.75
Dhofar 472,57.1,2001,19.15056,54.73556
Sayh al Uhaymir 138,57.37,2001,21.18372,57.21008
Northwest Africa 2258,57.4,2001,28.58333,-7.96667
Dhofar 342,58,2001,18.32833,54.035
Sayh al Uhaymir 065,58,2001,21.035,57.26806
Meteorite Hills 01196,58.1,2001,-79.68333,159.75
Dhofar 242,58.4,2001,18.62717,54.75083
Meteorite Hills 01130,58.7,2001,-79.68333,159.75
Stewart Valley 004,58.9,2001,36.25547,-116.18552
Sayh al Uhaymir 427,59,2001,21.08477,57.27598
Roach Dry Lake 021,59.2,2001,35.67298,-115.36717
Northwest Africa 2260,59.3,2001,27.93333,-7.9
Dhofar 622,60,2001,19.22787,54.85368
Meteorite Hills 01240,60.3,2001,-79.68333,159.75
Meteorite Hills 01139,60.5,2001,-79.68333,159.75
Meteorite Hills 01206,60.6,2001,-79.68333,159.75
Dhofar 1021,61,2001,18.73293,54.58742
Meteorite Hills 01276,61.4,2001,-79.68333,159.75
Dhofar 1415,61.4,2001,19.18973,54.6518
Dhofar 1002,61.82,2001,18.55905,54.09825
Dhofar 343,62,2001,18.345,54.19667
Dhofar 851,62,2001,18.45833,54.57167
Dhofar 347,62,2001,18.57333,54.45667
Dhofar 226,62,2001,19.11167,54.82833
Dhofar 290,62,2001,19.315,54.84333
Sayh al Uhaymir 059,62,2001,20.54167,56.67833
Sayh al Uhaymir 432,62,2001,21.05525,57.25815
Acfer 357,62,2001,27.50083,4.87467
Stewart Valley 005,62,2001,36.22907,-116.17935
Meteorite Hills 01116,62.6,2001,-79.68333,159.75
Dhofar 455,63,2001,19.01827,54.39877
Meteorite Hills 01280,63.2,2001,-79.68333,159.75
Meteorite Hills 01181,63.4,2001,-79.68333,159.75
Dhofar 826,63.98,2001,19.06045,54.54367
Dhofar 640,64,2001,19.13788,54.66702
Dhofar 932,64,2001,19.16667,54.87167
Dhofar 252,64.3,2001,18.5985,54.03383
Dhofar 568,65,2001,18.7132,54.37458
Meteorite Hills 01169,65.7,2001,-79.68333,159.75
Meteorite Hills 01142,65.8,2001,-79.68333,159.75
Dhofar 1291,66,2001,18.31667,54.14667
Dhofar 424,67,2001,18.618,54.72692
Dhofar 1404,67.48,2001,19.20305,54.78495
Dhofar 419,68,2001,18.76272,54.27838
Dhofar 616,68,2001,19.24068,54.89285
Dhofar 1293,69,2001,18.84667,54.665
Dhofar 680,69,2001,19.2933,54.6873
Acfer 324,69,2001,27.50083,3.86983
Dhofar 466,69.2,2001,18.2469,53.9962
Dhofar 1023,69.7,2001,19.28813,54.52832
Meteorite Hills 01093,70,2001,-79.68333,159.75
Dhofar 216,70,2001,18.59833,54.32167
Dhofar 465,70.7,2001,18.24722,54.00628
Dhofar 641,72,2001,19.17865,54.69808
Dhofar 819,72.14,2001,19.04028,54.49387
Dhofar 1078,72.2,2001,18.74547,54.1939
Dhofar 570,73,2001,18.70115,54.36907
Dhofar 449,74,2001,18.90573,54.50885
Dhofar 813,75.87,2001,18.5497,54.12023
Dhofar 344,76,2001,18.44333,54.21667
Meteorite Hills 01244,76.5,2001,-79.68333,159.75
Dhofar 1075,76.5,2001,18.75495,54.19122
Meteorite Hills 01270,76.7,2001,-79.68333,159.75
Superior Valley 008,77.44,2001,35.236,-117.044
Dhofar 1418,78.44,2001,19.13882,54.87985
Superior Valley 006,78.5,2001,35.23883,-117.02667
Meteorite Hills 01120,78.8,2001,-79.68333,159.75
Dhofar 632,79,2001,19.11412,54.81642
Meteorite Hills 01185,79.3,2001,-79.68333,159.75
Jiddat al Harasis 070,79.84,2001,19.3467,56.14912
Dhofar 454,80,2001,18.93593,54.63105
Dhofar 671,81,2001,19.08537,54.75128
Northwest Africa 455,81,2001,26.784,-12.8335
Dhofar 1420,81.81,2001,19.15535,54.71392
Dhofar 1408,81.93,2001,19.1422,54.88057
Dhofar 818,82.43,2001,19.02542,54.50633
Dhofar 810,82.57,2001,18.56095,54.09983
Meteorite Hills 01286,82.6,2001,-79.68333,159.75
Dhofar 240,82.6,2001,19.148,54.77783
Meteorite Hills 01118,82.9,2001,-79.68333,159.75
Dhofar 589,83,2001,18.70103,54.18573
Meteorite Hills 01117,84.1,2001,-79.68333,159.75
Shişr 016,84.48,2001,18.4384,53.96892
Dhofar 266,85.6,2001,18.75783,54.4365
Dhofar 532,86,2001,18.42,54.24667
Dhofar 215,86,2001,18.535,54.32167
Dhofar 499,87,2001,19.02833,54.54833
Dhofar 858,88,2001,18.22167,54.1
Sayh al Uhaymir 057,88,2001,21.06167,57.32667
Shişr 002,88.6,2001,18.5875,53.91417
Acfer 399,89,2001,27.50267,3.8725
Dhofar 815,89.45,2001,18.9622,54.59012
Dhofar 225,90,2001,18.36,54.18833
Dhofar 422,90,2001,18.61625,54.73523
Coyote Dry Lake 151,90.04,2001,35.05602,-116.72368
Meteorite Hills 01161,92.2,2001,-79.68333,159.75
Dar al Gani 980,93,2001,26.83733,16.61367
Dhofar 1403,93.05,2001,19.14362,54.8831
Meteorite Hills 01121,93.1,2001,-79.68333,159.75
Dhofar 859,93.5,2001,19.17833,54.825
Dhofar 339,94,2001,18.64,54.56
Dhofar 666,94,2001,19.12023,54.79698
Sayh al Uhaymir 310,94,2001,21.2,57.1
Red Dry Lake 003,94,2001,35.64552,-114.03069
Dhofar 608,95,2001,18.73567,54.19213
Dhofar 661,95,2001,19.09042,54.08753
Dhofar 609,97,2001,18.7373,54.19537
Acfer 398,97,2001,27.50217,3.86083
Meteorite Hills 01113,97.4,2001,-79.68333,159.75
Al Huqf 058,97.7,2001,19.3421,57.1693
Dhofar 247,97.8,2001,18.98567,54.60083
Dhofar 785,98.45,2001,19.08235,54.45228
Meteorite Hills 01198,98.5,2001,-79.68333,159.75
Meteorite Hills 01195,98.7,2001,-79.68333,159.75
Roosevelt County 106,98.8,2001,34.21667,-103.93333
Dhofar 219,99,2001,18.14,54.16167
Dhofar 611,99,2001,19.13892,54.88143
Dhofar 457,99.5,2001,18.24835,54.0016
Dhofar 814,99.81,2001,18.9622,54.59012
Hammadah al Hamra 321,100,2001,29.03617,11.5065
Dhofar 480,101,2001,19.13828,54.89889
Dhofar 693,101,2001,19.4212,54.7952
Acfer 400,101,2001,27.50083,3.86617
Sayh al Uhaymir 139,101.18,2001,21.18697,57.20867
Dhofar 539,102,2001,18.18833,54.16667
Dhofar 638,103,2001,19.20277,54.65562
Meteorite Hills 01253,103.1,2001,-79.68333,159.75
Jiddat al Harasis 318,103.1,2001,19.41865,55.57452
Dhofar 540,104,2001,18.56,54.105
Dhofar 450,104,2001,18.9135,54.4838
Dhofar 1020,105,2001,18.73693,54.47907
Acfer 397,105,2001,27.509,3.89583
Hammadah al Hamra 317,105,2001,29.351,11.593
Al Huqf 057,105.3,2001,19.53112,57.08427
Meteorite Hills 01242,105.4,2001,-79.68333,159.75
Shişr 107,106.61,2001,18.19028,53.80828
Dhofar 1425,106.63,2001,19.20077,54.78503
Dhofar 592,108,2001,18.69238,54.19085
Dhofar 440,108,2001,18.7513,54.36342
Dhofar 578,108,2001,18.76628,54.66063
Dhofar 681,109,2001,19.30317,54.6985
Dhofar 676,110,2001,19.22157,54.62478
Dhofar 258,110.2,2001,18.70933,54.303
Northwest Africa 2255,110.7,2001,27.93333,-7.78333
Dhofar 1421,110.8,2001,19.15725,54.71652
Dhofar 209,111,2001,18.49333,54.25167
Dhofar 380,111,2001,19.10745,54.80967
Meteorite Hills 01115,111.6,2001,-79.68333,159.75
Dhofar 350,112,2001,18.82167,54.22667
Sayh al Uhaymir 323,112,2001,20.99667,57.33
Dhofar 559,113,2001,18.71848,54.22
Meteorite Hills 01273,113.1,2001,-79.68333,159.75
Meteorite Hills 01272,113.2,2001,-79.68333,159.75
Dhofar 1004,113.68,2001,19.0448,54.50738
Dhofar 650,114,2001,19.19365,54.7766
Shişr 109,114.04,2001,18.65415,53.92847
Meteorite Hills 01119,114.5,2001,-79.68333,159.75
Acfer 332,115.02,2001,27.73333,4.13333
Dhofar 682,116,2001,19.31245,54.71187
Superior Valley 009,116.42,2001,35.23583,-117.044
Shişr 018,116.54,2001,18.53733,53.93312
Acfer 323,117,2001,27.503,3.8795
Meteorite Hills 01069,117.1,2001,-79.68333,159.75
Dhofar 806,117.24,2001,18.56528,54.0807
Dhofar 1077,118.9,2001,18.73048,54.18233
Dhofar 801,119.15,2001,19.05568,54.55108
Dhofar 481,120,2001,19.16585,54.75222
Sayh al Uhaymir 123,120,2001,21.02,57.28167
Sayh al Uhaymir 428,121.9,2001,21.08453,57.29322
Dhofar 852,122,2001,18.24333,54.135
Meteorite Hills 01204,124,2001,-79.68333,159.75
Dhofar 643,124,2001,18.65065,53.92492
Al Huqf 056,124,2001,19.66453,57.3334
Meteorite Hills 01067,125.8,2001,-79.68333,159.75
Dhofar 857,126,2001,18.395,54.13667
Dhofar 388,126,2001,19.10895,54.81452
Dhofar 683,126,2001,19.30697,54.71355
Dhofar 575,127,2001,18.671,54.42017
Dhofar 1080,127.2,2001,18.74065,54.1997
Sayh al Uhaymir 470,127.3,2001,21.08787,56.94128
Meteorite Hills 01044,127.9,2001,-79.68333,159.75
Acfer 350,128,2001,27.672,4.52633
Dhofar 1409,128.96,2001,19.14145,54.8788
Sayh al Uhaymir 136,129,2001,21.06636,57.26758
Dhofar 847,130,2001,18.46167,54.01
Sayh al Uhaymir 122,130,2001,21.07,57.31333
Bou Kra,130,2001,26.6325,-12.81025
Dhofar 392,131,2001,19.13333,54.81827
Meteorite Hills 01274,131.9,2001,-79.68333,159.75
Dhofar 220,132,2001,18.485,54.315
Dhofar 797,132.19,2001,19.0604,54.53672
Dhofar 648,133,2001,19.18947,54.64198
Dhofar 821,133.22,2001,19.0456,54.494
David Glacier 01001,134.1,2001,-75.68139,155.45306
Dhofar 827,134.99,2001,19.05877,54.54738
Dhofar 642,135,2001,18.19282,53.80802
Sayh al Uhaymir 104,136,2001,21.01833,57.31333
Meteorite Hills 01011,136.6,2001,-79.68333,159.75
Dhofar 842,136.75,2001,19.18833,54.79833
Dhofar 602,137,2001,18.70712,54.18305
Dhofar 386,138,2001,19.10322,54.79433
Dhofar 383,139,2001,19.1073,54.81752
Northwest Africa 2262,139,2001,27.8,-7.95
Dhofar 619,140,2001,19.14145,54.6593
Dhofar 402,140,2001,19.30017,54.53572
Dhofar 854,142,2001,18.88,54.61667
Meteorite Hills 01122,143,2001,-79.68333,159.75
Dhofar 230,144,2001,18.99833,54.585
Dhofar 856,145,2001,18.395,54.27
Dhofar 473,145,2001,19.17597,54.76417
Dhofar 849,146,2001,18.18167,54.09667
Dhofar 630,146,2001,19.1079,54.81267
Dhofar 843,147,2001,19.17667,54.67833
Dhofar 647,147,2001,19.18155,54.68738
Dhofar 623,147,2001,19.18553,54.65797
Dhofar 694,147,2001,19.42977,54.80397
Acfer 396,148,2001,27.512,3.89783
Dhofar 382,151,2001,19.10633,54.81733
Dhofar 793,151.13,2001,19.04183,54.55647
Meteorite Hills 01035,151.6,2001,-79.68333,159.75
Hammadah al Hamra 322,152,2001,29.08933,12.427
Dhofar 287,154,2001,18.40333,54.14667
Dhofar 620,154,2001,19.16667,54.65688
Sayh al Uhaymir 429,154.5,2001,21.05525,57.26902
Dhofar 846,156,2001,18.34333,54.09333
Acfer 321,157,2001,27.5455,4.06117
Dhofar 471,158,2001,19.25557,54.83583
Northwest Africa 464,159,2001,31.36817,-4.01683
Meteorite Hills 01215,159.1,2001,-79.68333,159.75
Dhofar 389,160,2001,19.10847,54.79945
Dhofar 476,160,2001,19.11023,54.88528
Dhofar 835,160.09,2001,18.64482,54.00393
Meteorite Hills 01042,160.6,2001,-79.68333,159.75
Dhofar 417,161,2001,18.76392,54.23132
Dhofar 848,162,2001,18.20167,54.28
Dhofar 409,162,2001,18.70388,54.20318
Sayh al Uhaymir 281,162.56,2001,21,57.2
Sayh al Uhaymir 159,163,2001,21.01717,57.32033
Meteorite Hills 01028,164.2,2001,-79.68333,159.75
Meteorite Hills 01019,164.5,2001,-79.68333,159.75
Sayh al Uhaymir 435,164.6,2001,21.09352,57.27558
Dhofar 817,164.75,2001,19.01982,54.51398
Dhofar 723,166,2001,18.68333,54.21833
Jiddat al Harasis 316,166.2,2001,19.34918,55.5543
Meteorite Hills 01256,167,2001,-79.68333,159.75
Dhofar 654,167,2001,19.1071,54.81638
Meteorite Hills 01034,168.7,2001,-79.68333,159.75
Meteorite Hills 01046,169,2001,-79.68333,159.75
Dhofar 434,169,2001,18.74653,54.41242
Northwest Africa 461,171,2001,26.784,-12.8335
Dhofar 527,172,2001,18.27667,54.135
Meteorite Hills 01063,173,2001,-79.68333,159.75
Dhofar 534,173,2001,19.19667,54.70333
Northwest Africa 852,174,2001,30.808,-5.85583
Northwest Africa 457,175,2001,31.36817,-4.01683
Dhofar 610,176,2001,18.74047,54.19965
Hammadah al Hamra 316,176,2001,29.33967,11.62433
Dhofar 244,178.3,2001,18.6305,54.73283
Acfer 328,180.07,2001,27.73333,4.21667
Meteorite Hills 01014,180.1,2001,-79.68333,159.75
Sayh al Uhaymir 430,180.6,2001,21.07652,57.29588
Dhofar 551,181,2001,18.71728,54.35902
Dhofar 844,182,2001,18.39167,54.16
Dhofar 710,182,2001,18.46,54.00667
Dhofar 593,182,2001,18.7386,54.21205
Dhofar 430,182,2001,18.90343,54.639
Dhofar 861,182,2001,19.03167,54.51167
Dhofar 576,183,2001,18.67985,54.41197
Dhofar 600,183,2001,18.6912,54.6836
Dhofar 1297,184,2001,19.14,54.77
Sayh al Uhaymir 124,184,2001,21.00833,57
Shişr 009,185,2001,18.56333,53.92667
Dhofar 243,185.3,2001,18.62317,54.7285
Meteorite Hills 01068,186.6,2001,-79.68333,159.75
Dhofar 429,189,2001,18.80872,54.50495
Meteorite Hills 01057,189.3,2001,-79.68333,159.75
Dhofar 845,190,2001,18.40833,54.13
Sayh al Uhaymir 134,190.58,2001,21.03364,57.32064
Sayh al Uhaymir 114,191,2001,21.04667,57.255
Dhofar 254,191.8,2001,18.70317,54.28667
Meteorite Hills 01062,194,2001,-79.68333,159.75
Dhofar 1019,194,2001,18.72603,54.37865
Dhofar 855,196,2001,18.31167,54.145
Dhofar 426,196,2001,18.70828,54.57485
Meteorite Hills 01026,196.2,2001,-79.68333,159.75
Dhofar 614,197,2001,19.25775,54.78192
Hammadah al Hamra 337,198,2001,29.48333,12.12333
Sayh al Uhaymir 194,198.36,2001,21.03578,57.32825
Meteorite Hills 01041,198.6,2001,-79.68333,159.75
Meteorite Hills 01048,198.6,2001,-79.68333,159.75
Dhofar 802,199.43,2001,19.05233,54.54195
Dhofar 313,200,2001,18.45167,54.03167
Meteorite Hills 01045,201,2001,-79.68333,159.75
Dhofar 707,205,2001,18.425,54.16
Dhofar 703,205,2001,19.17333,54.875
Meteorite Hills 01061,205.4,2001,-79.68333,159.75
Dhofar 579,206,2001,18.71983,54.19695
Dhofar 621,206,2001,19.32458,54.8239
Dhofar 708,209,2001,18.345,54.175
Dhofar 436,209,2001,18.91728,54.71143
Acfer 351,211,2001,27.7,4.13333
Meteorite Hills 01015,211.7,2001,-79.68333,159.75
Dhofar 591,215,2001,18.69217,54.2014
Dhofar 566,215,2001,18.71272,54.37388
Northwest Africa 2256,215.4,2001,27.76667,-7.66667
Dhofar 285,216,2001,18.43333,54.17
Sayh al Uhaymir 064,216,2001,21,57.31
Meteorite Hills 01040,216.1,2001,-79.68333,159.75
Meteorite Hills 01058,216.4,2001,-79.68333,159.75
Dhofar 651,218,2001,19.20372,54.77657
Meteorite Hills 01029,218.3,2001,-79.68333,159.75
Meteorite Hills 01018,222.4,2001,-79.68333,159.75
Dhofar 555,223,2001,18.71653,54.36915
Sayh al Uhaymir 094,223.3,2001,20.99115,57.33877
Meteorite Hills 01055,224.9,2001,-79.68333,159.75
Dhofar 658,225,2001,19.1073,54.78677
Dhofar 828,225.86,2001,19.05978,54.56268
Dhofar 601,226,2001,18.68805,54.67873
Dhofar 588,226,2001,18.69955,54.19663
Meteorite Hills 01043,227.6,2001,-79.68333,159.75
Dhofar 722,230,2001,18.68667,54.53333
Dhofar 665,233,2001,19.10777,54.81222
Dhofar 805,237.94,2001,18.91925,54.26692
Meteorite Hills 01017,238,2001,-79.68333,159.75
Meteorite Hills 01010,239.5,2001,-79.68333,159.75
Dhofar 530,240,2001,18.37,54.23333
Dhofar 445,240,2001,18.90733,54.49255
Dhofar 563,242,2001,18.71975,54.37838
Sayh al Uhaymir 118,242,2001,20.99833,57.32167
Meteorite Hills 01064,242.4,2001,-79.68333,159.75
Dhofar 1076,243,2001,18.73805,54.19367
Dhofar 603,245,2001,18.72913,54.18748
Jiddat al Harasis 057,246,2001,19.8,54.6
Dhofar 796,246.38,2001,19.05907,54.53693
Meteorite Hills 01032,247,2001,-79.68333,159.75
Dhofar 556,247,2001,18.71897,54.36953
Dhofar 425,248,2001,18.62705,54.70933
Dhofar 549,250,2001,18.70953,54.36465
Jiddat al Harasis 069,250.95,2001,19.34585,56.16567
Dhofar 637,251,2001,19.1958,54.8619
Dhofar 280,251.2,2001,19.32667,54.78333
Acfer 354,252,2001,27.5005,3.88233
Jiddat al Harasis 072,254.51,2001,19.34508,56.33313
Meteorite Hills 01012,254.7,2001,-79.68333,159.75
Dhofar 211,255,2001,18.25667,54.18167
Dhofar 706,255,2001,19.05333,54.53333
Dhofar 1083,257.8,2001,18.73882,54.19487
Dhofar 531,258,2001,18.43333,54.10833
Sayh al Uhaymir 107,258,2001,20.92667,57.255
Dhofar 606,259,2001,18.72545,54.18723
Dhofar 635,261,2001,19.0682,54.77513
Dhofar 726,262,2001,19.34167,54.73333
Sayh al Uhaymir 190,262,2001,20.86333,56.20333
Meteorite Hills 01047,263.7,2001,-79.68333,159.75
Dhofar 543,265,2001,19.27461,54.45939
Dhofar 698,268,2001,19.187,54.77733
Dhofar 1022,271,2001,19.24968,54.65495
Dhofar 788,274.38,2001,19.02948,54.54437
Dhofar 659,275,2001,19.12072,54.77867
Dhofar 550,280,2001,18.84135,54.5634
Dhofar 704,280,2001,18.89167,54.58667
Dhofar 492,281,2001,18.71167,54.65333
Dhofar 416,281,2001,18.76427,54.23325
Dhofar 399,283,2001,18.2209,54.70118
Dhofar 564,283,2001,18.71863,54.37952
Dhofar 705,283,2001,18.81667,54.26167
Dhofar 391,284,2001,19.10742,54.8195
Dhofar 572,289,2001,18.70292,54.36708
Dhofar 262,291.8,2001,18.27733,54.25533
Acfer 349,298,2001,27.84067,4.31433
Dhofar 604,300,2001,18.7888,54.41863
Northwest Africa 459,300,2001,31.36817,-4.01683
Hammadah al Hamra 319,303,2001,29.1405,11.89617
Dhofar 469,309,2001,19.2409,54.93694
Dhofar 491,310,2001,18.58667,54.39667
Dhofar 625,314,2001,19.11283,54.82363
Meteorite Hills 01049,321.8,2001,-79.68333,159.75
Meteorite Hills 01008,323.2,2001,-79.68333,159.75
Dhofar 265,324.3,2001,18.60283,54.45517
Erg Tiferine,325,2001,27.26667,6.76667
Shişr 004,325.7,2001,18.58433,53.91367
Sayh al Uhaymir 113,326,2001,21.06,57.265
Dhofar 567,328,2001,18.7128,54.37842
Dhofar 727,329,2001,19.34333,54.73333
Meteorite Hills 01036,329.3,2001,-79.68333,159.75
Sayh al Uhaymir 164,331.47,2001,20.98353,57.20102
Dhofar 626,332,2001,19.11608,54.82283
Dhofar 595,334,2001,18.74012,54.37328
Sayh al Uhaymir 202,335.86,2001,21.07087,57.31117
Dhofar 709,336,2001,18.385,54.135
Dhofar 421,337,2001,18.77178,54.22735
Hammadah al Hamra 343,342,2001,29.10117,12.03333
Meteorite Hills 01009,343,2001,-79.68333,159.75
Meteorite Hills 01060,351.4,2001,-79.68333,159.75
Dhofar 275,353,2001,19.15167,54.775
Dhofar 312,354,2001,18.98833,54.605
Meteorite Hills 01039,356.2,2001,-79.68333,159.75
Hammadah al Hamra 323,358,2001,29.1825,12.26183
Meteorite Hills 01054,358.5,2001,-79.68333,159.75
Northwest Africa 456,359,2001,26.784,-12.8335
Adrar Bous,360,2001,20.5,9
Dhofar 627,361,2001,19.11212,54.82022
Dhofar 716,361,2001,19.16667,54.58333
Dhofar 423,362,2001,18.6169,54.73017
Dhofar 713,362,2001,18.715,54.35833
Dhofar 552,362,2001,18.7166,54.36753
Meteorite Hills 01024,362.2,2001,-79.68333,159.75
Al Huqf 059,362.7,2001,19.31468,57.27343
Acfer 394,364,2001,27.51867,3.88033
Dhofar 529,368,2001,18.37333,54.13
Dhofar 711,370,2001,18.49833,54.04333
Dhofar 571,371,2001,18.71905,54.36962
Dhofar 528,374,2001,18.36667,54.15167
Dhofar 590,379,2001,18.70563,54.18152
Dhofar 685,379,2001,19.34538,54.73505
Shişr 106,379.59,2001,18.19152,53.8129
Dhofar 482,380,2001,19.15083,54.68333
Dhofar 787,382.5,2001,19.02922,54.54473
Dhofar 484,383,2001,19.11045,54.87389
Sayh al Uhaymir 166,385.2,2001,21.02063,57.2131
Northwest Africa 458,387,2001,26.784,-12.8335
Meteorite Hills 01038,388,2001,-79.68333,159.75
Meteorite Hills 01007,390.3,2001,-79.68333,159.75
Dhofar 448,391,2001,18.89942,54.53957
Acfer 395,394,2001,27.50917,3.88767
Dhofar 442,395,2001,18.86248,54.43
Meteorite Hills 01065,395.2,2001,-79.68333,159.75
Meteorite Hills 01056,397.1,2001,-79.68333,159.75
Dhofar 655,400,2001,19.11953,54.83563
Dhofar 407,403,2001,19.28503,54.53413
Dhofar 684,405,2001,19.31268,54.7189
Dhofar 403,409,2001,19.29363,54.53803
Meteorite Hills 01006,409.9,2001,-79.68333,159.75
Dhofar 299,410,2001,18.54667,54.31
Sayh al Uhaymir 074,410.5,2001,20.6275,57.16433
Dhofar 315,411.25,2001,19.35333,54.825
Dhofar 349,412,2001,18.455,54.28
Dhofar 253,413,2001,18.62467,54.09667
Dhofar 320,413,2001,19.03833,54.61167
Northwest Africa 465,413.5,2001,26.784,-12.8335
Jiddat al Harasis 071,415.13,2001,19.33327,56.1749
Dhofar 348,419,2001,18.48333,54.325
Meteorite Hills 01037,421,2001,-79.68333,159.75
Dhofar 327,421,2001,18.38833,54.13333
Dhofar 667,424,2001,19.11628,54.8095
Dhofar 669,425,2001,19.09908,54.8067
Dhofar 691,428,2001,19.40672,54.75822
Dhofar 789,430.54,2001,19.03792,54.53703
Meteorite Hills 01027,430.9,2001,-79.68333,159.75
Dhofar 794,431.81,2001,19.05162,54.46338
Dhofar 634,436,2001,19.11107,54.61557
Diamond Valley,440,2001,40.08173,-115.93673
Meteorite Hills 01059,441.2,2001,-79.68333,159.75
Meteorite Hills 01031,443,2001,-79.68333,159.75
Shişr 005,445.6,2001,18.46617,53.83417
Dhofar 431,446,2001,18.78095,54.7802
Dhofar 437,446,2001,18.8068,54.43933
Dhofar 324,448,2001,18.90333,54.57833
Bluewing 008,451.7,2001,40.27957,-118.94642
Dhofar 241,451.8,2001,18.65183,54.77383
Meteorite Hills 01023,452.8,2001,-79.68333,159.75
Dhofar 672,453,2001,19.20318,54.60555
Sayh al Uhaymir 165,457.15,2001,21.02018,57.21147
Meteorite Hills 01053,460.6,2001,-79.68333,159.75
Dhofar 599,465,2001,18.69087,54.7048
Dhofar 565,466,2001,18.81857,54.37443
Dhofar 336,468,2001,18.755,54.58
Dhofar 605,469,2001,18.71768,54.19992
Dhofar 582,473,2001,18.72347,54.19185
Dhofar 264,474.4,2001,18.347,54.4155
Shişr 011,478,2001,18.55833,53.91333
Dhofar 412,478,2001,18.8213,54.34747
Dhofar 385,480,2001,19.11203,54.8059
Dhofar 453,482,2001,18.75495,54.41445
Dhofar 613,482,2001,19.15362,54.71268
Hammadah al Hamra 342,482,2001,29.142,11.89583
Northwest Africa 2259,485,2001,28.6,-7.98333
Acfer 333,489,2001,27.56667,4.06667
Acfer 330,490,2001,27.65,4.03333
Dhofar 387,491,2001,19.10593,54.81028
Dhofar 400,492,2001,19.28818,54.5391
Dhofar 577,494,2001,18.6811,54.39833
Dhofar 668,500,2001,19.1005,54.77292
Dhofar 314,501,2001,19.31833,54.73
Dhofar 689,503,2001,19.37513,54.74853
Dhofar 1018,506,2001,18.71522,54.37633
Dhofar 545,513,2001,19.35225,54.63828
Dhofar 688,513,2001,19.35335,54.7402
Dhofar 547,514,2001,19.37919,54.16786
Meteorite Hills 01025,518.5,2001,-79.68333,159.75
Dhofar 792,519.02,2001,19.06843,54.53502
Dhofar 318,522,2001,18.18,54.175
Dhofar 428,526,2001,18.7899,54.48852
Las Cruces,528,2001,-23.38316,-70.58605
Dhofar 686,530,2001,19.3445,54.72835
Dhofar 677,533,2001,19.22398,54.63223
Arches,534,2001,38.68867,-109.58517
Dhofar 439,536,2001,18.75168,54.36353
Dhofar 587,537,2001,18.7246,54.19162
Dhofar 475,550,2001,19.1025,54.80111
Dhofar 612,559,2001,19.14465,54.88252
Tassédet 001,560,2001,18.06833,6.66833
Dhofar 438,566,2001,18.79545,54.5819
Dhofar 218,570,2001,18.685,54.40667
Meteorite Hills 01066,570.4,2001,-79.68333,159.75
Dhofar 398,574,2001,19.0949,54.80253
Dhofar 712,577,2001,18.69833,54.61333
Dhofar 337,580,2001,18.72667,54.675
Dhofar 1754,580,2001,19.393,54.55417
